gene_id	gene_symbol	Model_A_log2FC	Model_A_SE	Model_A_CI95_low	Model_A_CI95_high	Model_A_raw_P	Model_A_FDR	log2FC_MACULA_vs_PERIPHERY_paired	SE_paired	CI95_low_paired	CI95_high_paired	raw_P_paired	FDR_paired	log2FC_MACULA_vs_PERIPHERY_adult	SE_adult	CI95_low_adult	CI95_high_adult	raw_P_adult	FDR_adult	log2FC_MACULA_vs_PERIPHERY_age_overlap	SE_age_overlap	CI95_low_age_overlap	CI95_high_age_overlap	raw_P_age_overlap	FDR_age_overlap	evidence_tier	paired_same_direction	adult_same_direction	primary_effect_threshold_abs_log2FC
ENSG00000249412	ENSG00000249412	0.523997248298671	0.404065650374948	-0.286451783418728	1.33444628001607	0.200312166746	0.450426255650405							0.698740497933072	0.464833658318459	-0.237501714859526	1.63498271072567	0.139777351751568	0.390464028587861	0.523997248298671	0.404065650374948	-0.286451783418728	1.33444628001607	0.200312166746	0.450426255650405	NOT_SIGNIFICANT	False	True	0.25
ENSG00000105278	ZFR2	-0.225737620437645	0.174105732802496	-0.57494776100588	0.12347252013059	0.200400118118128	0.450578854189014	-0.470328676163413	0.164851786577531	-0.814780176873294	-0.125877175453532	0.0100004491602692	0.0714148794528689	-0.369410655323623	0.167654259879464	-0.707090581130798	-0.0317307295164483	0.0327303200308838	0.172581617942754	-0.225737620437645	0.174105732802496	-0.57494776100588	0.12347252013059	0.200400118118128	0.450578854189014	NOT_SIGNIFICANT	True	True	0.25
ENSG00000187955	COL14A1	0.378037817606145	0.291615758826863	-0.206866415543732	0.962942050756023	0.200468090891405	0.450596179847101	0.461859739437913	0.228483185925481	-0.0155471356279694	0.939266614503795	0.0571849892506528	0.215585616779317	0.455884484447157	0.308382546604622	-0.165242563159892	1.07701153205421	0.146296361683054	0.399094006759538	0.378037817606145	0.291615758826863	-0.206866415543732	0.962942050756023	0.200468090891405	0.450596179847101	NOT_SIGNIFICANT	True	True	0.25
ENSG00000103742	IGDCC4	0.266235910130809	0.205356737197995	-0.145655495793752	0.678127316055371	0.200433988284062	0.450596179847101	0.468372424354435	0.220793461005819	0.0070329352939689	0.929711913414901	0.0469253931861982	0.192309922161976	0.174881992322459	0.249164118025956	-0.326970575869403	0.67673456051432	0.4863744743574	0.72771530885278	0.266235910130809	0.205356737197995	-0.145655495793752	0.678127316055371	0.200433988284062	0.450596179847101	NOT_SIGNIFICANT	True	True	0.25
ENSG00000114745	GORASP1	-0.153157222425924	0.118139379573728	-0.390113632094441	0.0837991872425934	0.200449173951534	0.450596179847101	-0.104517993212272	0.164921310972763	-0.449114762485939	0.240078776061394	0.533614757927084	0.7528640749501	-0.111826890658725	0.121125028036033	-0.355790214406096	0.132136433088646	0.360812329074147	0.632637403988789	-0.153157222425924	0.118139379573728	-0.390113632094441	0.0837991872425934	0.200449173951534	0.450596179847101	NOT_SIGNIFICANT	True	True	0.25
ENSG00000227741	ENSG00000227741	0.456446538805237	0.352144024003782	-0.249861416384978	1.16275449399545	0.200523873927521	0.450631248591753													0.456446538805237	0.352144024003782	-0.249861416384978	1.16275449399545	0.200523873927521	0.450631248591753	NOT_SIGNIFICANT	False	False	0.25
ENSG00000273015	LINC00938	-0.25866744039639	0.19955796381488	-0.658928037641388	0.141593156848607	0.200520704025445	0.450631248591753	-0.0896828715967555	0.198714152485589	-0.504888490273881	0.32552274708037	0.656743170978443	0.833879185754722	-0.123016826053459	0.231499824659694	-0.589290952769131	0.343257300662213	0.597763524176438	0.798062439078032	-0.25866744039639	0.19955796381488	-0.658928037641388	0.141593156848607	0.200520704025445	0.450631248591753	NOT_SIGNIFICANT	True	True	0.25
ENSG00000234883	MIR155HG	0.359296685267873	0.277221696066432	-0.196736857646777	0.915330228182522	0.20056837231836	0.45064094872291	0.413626809386592	0.402118239400556	-0.426583866517695	1.25383748529088	0.316254972696879	0.574224548887136	0.280779290416279	0.329182562434565	-0.382241997201687	0.943800578034245	0.398202602512896	0.6621911751501	0.359296685267873	0.277221696066432	-0.196736857646777	0.915330228182522	0.20056837231836	0.45064094872291	NOT_SIGNIFICANT	True	True	0.25
ENSG00000169071	ROR2	0.167410224365972	0.1291643558333	-0.0916593773691952	0.42647982610114	0.200554796569969	0.45064094872291	0.126328701950616	0.165047683777521	-0.219862630523709	0.472520034424941	0.453727284139061	0.693008443599427	0.120965891412341	0.147711668109791	-0.17654677044325	0.418478553267931	0.417144084969574	0.678669171529505	0.167410224365972	0.1291643558333	-0.0916593773691952	0.42647982610114	0.200554796569969	0.45064094872291	NOT_SIGNIFICANT	True	True	0.25
ENSG00000170370	EMX2	0.558595373738325	0.430890762826272	-0.306405292538902	1.42359604001555	0.200668927424932	0.450821718964466	0.95069864988043	0.447943589957921	0.0128928181642664	1.88850448159659	0.0472276592506367	0.192855630477611	0.51065520585084	0.479648008393479	-0.45649533297929	1.47780574468097	0.292946255621685	0.573917957615249	0.558595373738325	0.430890762826272	-0.306405292538902	1.42359604001555	0.200668927424932	0.450821718964466	NOT_SIGNIFICANT	True	True	0.25
ENSG00000179796	LRRC3B	-0.69835430721465	0.539045395897056	-1.77953707726972	0.382828462840423	0.200747533077052	0.450853530006478							-1.01905298145171	0.605076297697433	-2.23776415205392	0.199658189150502	0.099078522019737	0.32950167997618	-0.69835430721465	0.539045395897056	-1.77953707726972	0.382828462840423	0.200747533077052	0.450853530006478	NOT_SIGNIFICANT	False	True	0.25
ENSG00000161016	RPL8	-0.386847159043196	0.298402539961415	-0.986000455489249	0.212306137402856	0.200709486988716	0.450853530006478	-0.165243186762092	0.258496535046734	-0.707014902364307	0.376528528840122	0.53044522007689	0.750951749075318	-0.557501637196065	0.347391744670239	-1.25812887552938	0.143125601137251	0.115869818612617	0.355369681322569	-0.386847159043196	0.298402539961415	-0.986000455489249	0.212306137402856	0.200709486988716	0.450853530006478	NOT_SIGNIFICANT	True	True	0.25
ENSG00000281849	ENSG00000281849	-0.353582976311714	0.272918884888311	-0.90098621583449	0.193820263211062	0.200740097031279	0.450853530006478	-0.346573917215783	0.291514650891077	-0.955682626699644	0.262534792268078	0.248773016794254	0.502653055243103	-0.320747390047485	0.329993005581226	-0.985401027370327	0.343906247275357	0.336259003612	0.612653820432334	-0.353582976311714	0.272918884888311	-0.90098621583449	0.193820263211062	0.200740097031279	0.450853530006478	NOT_SIGNIFICANT	True	True	0.25
ENSG00000174032	SLC25A30	-0.194866822274422	0.150419124764027	-0.496567879772534	0.106834235223691	0.200763488974797	0.450853530006478	-0.219277173009521	0.174202952679449	-0.58326757750725	0.144713231488208	0.222990792519118	0.471330911825541	-0.208662899718224	0.173128023134212	-0.557367776344293	0.140041976907845	0.234410552629712	0.510620644242203	-0.194866822274422	0.150419124764027	-0.496567879772534	0.106834235223691	0.200763488974797	0.450853530006478	NOT_SIGNIFICANT	True	True	0.25
ENSG00000129353	SLC44A2	-0.20431649239552	0.157722047605487	-0.520665285329881	0.112032300538841	0.200787815721992	0.450863019986414	-0.320794679629745	0.163769610045018	-0.662985013879766	0.021395654620276	0.0645984129987532	0.232672485960108	-0.297305486316751	0.182129294255068	-0.664140224757523	0.0695292521240205	0.109582269931941	0.346519462633095	-0.20431649239552	0.157722047605487	-0.520665285329881	0.112032300538841	0.200787815721992	0.450863019986414	NOT_SIGNIFICANT	True	True	0.25
ENSG00000281386	ENSG00000281386	0.486364436128903	0.37550636468752	-0.266802207416082	1.23953107967389	0.200855721230088	0.45097035307216	0.802838305441833	0.349506844036951	0.0725571272012645	1.5331194836824	0.0328457513881813	0.154663691534052	0.494242114355351	0.409857961206716	-0.331271093786617	1.31975532249732	0.234168274592203	0.510476854842905	0.486364436128903	0.37550636468752	-0.266802207416082	1.23953107967389	0.200855721230088	0.45097035307216	NOT_SIGNIFICANT	True	True	0.25
ENSG00000179542	SLITRK4	0.564621199542088	0.436073853931882	-0.310027839168379	1.43927023825255	0.20100621594479	0.451263079135387							0.276229390877085	0.480921028484359	-0.692415112009181	1.24487389376335	0.568575974373544	0.781592062278727	0.564621199542088	0.436073853931882	-0.310027839168379	1.43927023825255	0.20100621594479	0.451263079135387	NOT_SIGNIFICANT	False	True	0.25
ENSG00000237989	LINC01679	0.572938989670116	0.442601160608122	-0.314802103191879	1.46068008253211	0.20110968176926	0.451387967025665							0.56556018020073	0.515230431352222	-0.472188421938595	1.60330878234005	0.278185802002117	0.55858124198234	0.572938989670116	0.442601160608122	-0.314802103191879	1.46068008253211	0.20110968176926	0.451387967025665	NOT_SIGNIFICANT	False	True	0.25
ENSG00000020181	ADGRA2	0.363170916834785	0.28056044120052	-0.199559267476039	0.925901101145609	0.201121124824519	0.451387967025665	0.560843371108558	0.342547305806641	-0.154896118276545	1.27658286049366	0.117617890533913	0.332123373604926	0.260560473296738	0.31403450024886	-0.371950426343799	0.893071372937276	0.41108081270944	0.673788963624886	0.363170916834785	0.28056044120052	-0.199559267476039	0.925901101145609	0.201121124824519	0.451387967025665	NOT_SIGNIFICANT	True	True	0.25
ENSG00000165792	METTL17	-0.135537123587709	0.104706756818323	-0.34555123787566	0.0744769907002411	0.201122217675189	0.451387967025665	-0.0809013608486764	0.132270141478194	-0.357274760719868	0.195472039022515	0.547846342193236	0.762781368272431	-0.155025514134983	0.122102178640706	-0.400956960517148	0.0909059322471814	0.210745313015845	0.482251760395119	-0.135537123587709	0.104706756818323	-0.34555123787566	0.0744769907002411	0.201122217675189	0.451387967025665	NOT_SIGNIFICANT	True	True	0.25
ENSG00000287444	ENSG00000287444	0.573722877162402	0.44329219451459	-0.315404247300798	1.4628500016256	0.201195227934485	0.451488210207655							0.553243606877809	0.493497276377807	-0.440731278061651	1.54721849181727	0.268210746473227	0.54633314320512	0.573722877162402	0.44329219451459	-0.315404247300798	1.4628500016256	0.201195227934485	0.451488210207655	NOT_SIGNIFICANT	False	True	0.25
ENSG00000267114	ENSG00000267114	0.351172014401059	0.271345313686042	-0.193075056672273	0.895419085474392	0.201210050902936	0.451488210207655	0.542370245783413	0.328010640707416	-0.142995438059765	1.22773592962659	0.114242867206157	0.326898139532866	0.322451507987931	0.299307104966156	-0.280396287655297	0.925299303631159	0.287080218613707	0.567775786476824	0.351172014401059	0.271345313686042	-0.193075056672273	0.895419085474392	0.201210050902936	0.451488210207655	NOT_SIGNIFICANT	True	True	0.25
ENSG00000116095	PLEKHA3	-0.162706217038705	0.125725516433685	-0.414878414703363	0.0894659806259524	0.201227268722511	0.451488210207655	-0.144068261494614	0.119840353994699	-0.394470095991345	0.106333573002117	0.243700896981264	0.496615645811939	-0.207199434075954	0.141409124557869	-0.492017861734694	0.0776189935827861	0.149810965311787	0.403476923843023	-0.162706217038705	0.125725516433685	-0.414878414703363	0.0894659806259524	0.201227268722511	0.451488210207655	NOT_SIGNIFICANT	True	True	0.25
ENSG00000232162	USP12-AS1	0.61473845926359	0.47500843208425	-0.338213197407372	1.56769011593455	0.201271475243371	0.45153770470402							1.23651452804477	0.508018360981222	0.213136432287978	2.25989262380156	0.0189919402485924	0.123686627742758	0.61473845926359	0.47500843208425	-0.338213197407372	1.56769011593455	0.201271475243371	0.45153770470402	NOT_SIGNIFICANT	False	True	0.25
ENSG00000170382	LRRN2	-0.216128438458661	0.167036699397263	-0.551159964058925	0.118903087141604	0.20130972122337	0.45153770470402	-0.221341252085381	0.191112580102325	-0.621394824283544	0.178712320112781	0.261171535158809	0.516023418088894	-0.187752968784168	0.197324363381092	-0.585192773978386	0.209686836410049	0.346440210354986	0.62131731846644	-0.216128438458661	0.167036699397263	-0.551159964058925	0.118903087141604	0.20130972122337	0.45153770470402	NOT_SIGNIFICANT	True	True	0.25
ENSG00000155275	TRMT44	0.176319293288546	0.136266052350593	-0.0969944369951646	0.449633023572256	0.201297311253559	0.45153770470402	0.0580169543794893	0.143010014186764	-0.240796998601268	0.356830907360247	0.689393279319273	0.852154275371786	0.218119530325172	0.15600083217196	-0.0960887067429372	0.532327767393282	0.16891328837431	0.428379837547995	0.176319293288546	0.136266052350593	-0.0969944369951646	0.449633023572256	0.201297311253559	0.45153770470402	NOT_SIGNIFICANT	True	True	0.25
ENSG00000238178	MAGEB17-AS1	-0.467630257154639	0.361495560169961	-1.19269492532928	0.257434411020005	0.201412290277471	0.451677431606045							-0.30258000288341	0.398154706883226	-1.10452116427572	0.499361158508897	0.451247159748881	0.702615362182397	-0.467630257154639	0.361495560169961	-1.19269492532928	0.257434411020005	0.201412290277471	0.451677431606045	NOT_SIGNIFICANT	False	True	0.25
ENSG00000272274	ARGLU1-DT	0.320785266733099	0.247970800060944	-0.176578700278438	0.818149233744635	0.201397744583794	0.451677431606045	0.6226448109003	0.317415961049989	-0.0405836951584867	1.28587331695909	0.0642508055578326	0.232214338510519	0.340247834956026	0.266000342407763	-0.195515324020758	0.876010993932809	0.207414444030055	0.478162040624004	0.320785266733099	0.247970800060944	-0.176578700278438	0.818149233744635	0.201397744583794	0.451677431606045	NOT_SIGNIFICANT	True	True	0.25
ENSG00000118939	UCHL3	-0.228030042963656	0.17631316523722	-0.581667710290583	0.125607624363271	0.201506625989115	0.451843808950899	-0.199987751254066	0.139260874033398	-0.490968019329072	0.0909925168209412	0.166840180209528	0.403141467276546	-0.000368217553142	0.176996824259658	-0.356865419157668	0.356128984051384	0.998349314193305	0.999167074723703	-0.228030042963656	0.17631316523722	-0.581667710290583	0.125607624363271	0.201506625989115	0.451843808950899	NOT_SIGNIFICANT	True	True	0.25
ENSG00000170819	BFSP2	0.442704205982405	0.342453920260177	-0.244167959036192	1.129576371001	0.201706789877625	0.452158381868428							0.377275253561699	0.400661199708183	-0.429714346872813	1.18426485399621	0.35141278187515	0.625161211613832	0.442704205982405	0.342453920260177	-0.244167959036192	1.129576371001	0.201706789877625	0.452158381868428	NOT_SIGNIFICANT	False	True	0.25
ENSG00000214530	STARD10	0.252492505533948	0.195315888485786	-0.139259608399622	0.644244619467519	0.201707390502697	0.452158381868428	0.359751625486683	0.241796242894254	-0.145472372748642	0.864975623722009	0.15279646170459	0.383048715596641	0.089056607338846	0.219278639296909	-0.352602284610062	0.530715499287754	0.686570165170287	0.848442863549482	0.252492505533948	0.195315888485786	-0.139259608399622	0.644244619467519	0.201707390502697	0.452158381868428	NOT_SIGNIFICANT	True	True	0.25
ENSG00000246067	RAB30-DT	0.201038593548997	0.155503875006704	-0.110861130692696	0.512938317790689	0.20167947822024	0.452158381868428	0.251152979972823	0.131272333541011	-0.0231355383904502	0.525441498336096	0.0705244967515462	0.245407333209946	0.260572492572763	0.175084574573915	-0.0920731616122643	0.613218146757791	0.143660656705486	0.395881321002851	0.201038593548997	0.155503875006704	-0.110861130692696	0.512938317790689	0.20167947822024	0.452158381868428	NOT_SIGNIFICANT	True	True	0.25
ENSG00000272506	ENSG00000272506	0.342801194364556	0.265195532018862	-0.189111038068535	0.874713426797647	0.20174296319909	0.452192931403577	0.555405833394742	0.314427328087933	-0.101578038437004	1.21238970522649	0.0929862326186236	0.288303487882772	0.412801379200812	0.291100105378731	-0.173516332364781	0.999119090766406	0.163062549694683	0.421414178076988	0.342801194364556	0.265195532018862	-0.189111038068535	0.874713426797647	0.20174296319909	0.452192931403577	NOT_SIGNIFICANT	True	True	0.25
ENSG00000158578	ALAS2	0.641678547788389	0.496500772076276	-0.354170937568179	1.63752803314496	0.201823256837577	0.452327702924346							0.739245698030924	0.565792968515226	-0.400343166384475	1.87883456244632	0.198003585520282	0.466141389033138	0.641678547788389	0.496500772076276	-0.354170937568179	1.63752803314496	0.201823256837577	0.452327702924346	NOT_SIGNIFICANT	False	True	0.25
ENSG00000211460	TSN	-0.195324561297477	0.151167352132793	-0.49852636538456	0.107877242789607	0.201924226872085	0.452508782969415	-0.0299716042864937	0.165488523731743	-0.375753542918096	0.315810334345109	0.858151383158228	0.941652588840391	-0.199489588989062	0.177252194746998	-0.556501143687152	0.157521965709028	0.266367080827686	0.544494024411497	-0.195324561297477	0.151167352132793	-0.49852636538456	0.107877242789607	0.201924226872085	0.452508782969415	NOT_SIGNIFICANT	True	True	0.25
ENSG00000237280	ENSG00000237280	0.379006841567081	0.293366971967467	-0.209409862867639	0.9674235460018	0.201988677679646	0.452607996039406													0.379006841567081	0.293366971967467	-0.209409862867639	0.9674235460018	0.201988677679646	0.452607996039406	NOT_SIGNIFICANT	False	False	0.25
ENSG00000089159	PXN	0.177969931784731	0.137783350805129	-0.0983870986710271	0.454326962240489	0.202076578106527	0.452759728991049	0.113616804623561	0.138831349717532	-0.176465988827342	0.403699598074465	0.423033324466521	0.668164584251802	0.0493647664066879	0.158977546018887	-0.270839002845943	0.369568535659318	0.757604804870052	0.887504126638279	0.177969931784731	0.137783350805129	-0.0983870986710271	0.454326962240489	0.202076578106527	0.452759728991049	NOT_SIGNIFICANT	True	True	0.25
ENSG00000234548	LINC02020	0.544446599089006	0.421639469888369	-0.301250875536153	1.39014407371416	0.202215561736672	0.452890169720774							0.381839116358205	0.465541092052636	-0.555827970285151	1.31950620300156	0.416426023123131	0.677902111513473	0.544446599089006	0.421639469888369	-0.301250875536153	1.39014407371416	0.202215561736672	0.452890169720774	NOT_SIGNIFICANT	False	True	0.25
ENSG00000103460	TOX3	-0.540613715206192	0.418657491296588	-1.38033012794186	0.299102697529473	0.202201072884577	0.452890169720774	-0.19428731989867	0.469499493129913	-1.17671057566209	0.788135935864753	0.683623886668826	0.849283764130132	-0.747904017939611	0.496889119761751	-1.74883245470694	0.253024418827722	0.139302908915415	0.389999293953284	-0.540613715206192	0.418657491296588	-1.38033012794186	0.299102697529473	0.202201072884577	0.452890169720774	NOT_SIGNIFICANT	True	True	0.25
ENSG00000265073	ENSG00000265073	0.335111578459728	0.259515472902912	-0.18540795477622	0.855631111695676	0.20220313524787	0.452890169720774							0.454591236479324	0.301869093664548	-0.153416774921103	1.06259924787975	0.13908032324114	0.389804198934929	0.335111578459728	0.259515472902912	-0.18540795477622	0.855631111695676	0.20220313524787	0.452890169720774	NOT_SIGNIFICANT	False	True	0.25
ENSG00000196712	NF1	0.0910817221252679	0.0705344114719132	-0.0503916880176717	0.232555132268207	0.202199033186508	0.452890169720774	0.0801953417326052	0.0776610315438261	-0.0820744123132048	0.242465095778415	0.314419517868121	0.571930239914792	0.119873952028683	0.0767338820650812	-0.0346791838192359	0.274427087876602	0.125251195623473	0.369999938931773	0.0910817221252679	0.0705344114719132	-0.0503916880176717	0.232555132268207	0.202199033186508	0.452890169720774	NOT_SIGNIFICANT	True	True	0.25
ENSG00000231754	ENSG00000231754	0.594582340848361	0.460665900701826	-0.329391852015042	1.51855653371176	0.202408021653142	0.453230700377355							0.521780629188337	0.52557269069505	-0.536798778980465	1.58036003735714	0.326127274652723	0.604459561051521	0.594582340848361	0.460665900701826	-0.329391852015042	1.51855653371176	0.202408021653142	0.453230700377355	NOT_SIGNIFICANT	False	True	0.25
ENSG00000258766	DIO2-AS1	0.443732326126726	0.343775874682182	-0.245791330500461	1.13325598275391	0.202387828284625	0.453230700377355	1.32141492085783	0.449090394711338	0.382351239770295	2.26047860194536	0.008273344250932	0.0629803549324841	0.760359375558838	0.390880941659462	-0.0269313707299962	1.54765012184767	0.0580139294771533	0.243167591193259	0.443732326126726	0.343775874682182	-0.245791330500461	1.13325598275391	0.202387828284625	0.453230700377355	NOT_SIGNIFICANT	True	True	0.25
ENSG00000172590	MRPL52	0.158973492525965	0.123189247104964	-0.0881116183751208	0.406058603427051	0.202483781874866	0.453355083594853	0.25801246341859	0.152898268977869	-0.0614626196166835	0.577487546453864	0.107450161616282	0.315027104884389	0.161278783345461	0.142226185949093	-0.125185324119845	0.447742890810766	0.262820747087481	0.541827586304366	0.158973492525965	0.123189247104964	-0.0881116183751208	0.406058603427051	0.202483781874866	0.453355083594853	NOT_SIGNIFICANT	True	True	0.25
ENSG00000287769	ENSG00000287769	-0.291632229886164	0.226029023128502	-0.744986784435751	0.161722324663424	0.202566283920005	0.453494535215662							-0.378254546357672	0.266589862223813	-0.915205083501218	0.158695990785875	0.162833461646248	0.421150010447629	-0.291632229886164	0.226029023128502	-0.744986784435751	0.161722324663424	0.202566283920005	0.453494535215662	NOT_SIGNIFICANT	False	True	0.25
ENSG00000288009	ENSG00000288009	-0.333584537853112	0.258697602064575	-0.852463638084213	0.185294562377988	0.202830222260837	0.454024788564342							-0.349844556790926	0.296869090816334	-0.947781839347157	0.248092725765305	0.244817028423475	0.521564759156471	-0.333584537853112	0.258697602064575	-0.852463638084213	0.185294562377988	0.202830222260837	0.454024788564342	NOT_SIGNIFICANT	False	True	0.25
ENSG00000139637	MYG1	-0.235935136870133	0.182977611319045	-0.602939923794918	0.131069650054651	0.202849514130312	0.454024788564342	-0.0793198942153714	0.207464519000055	-0.512809068929373	0.35416928049863	0.706353719843802	0.861905364284066	-0.1607455677576	0.207781018683131	-0.579246588987261	0.257755453472061	0.443198098210458	0.69737280846989	-0.235935136870133	0.182977611319045	-0.602939923794918	0.131069650054651	0.202849514130312	0.454024788564342	NOT_SIGNIFICANT	True	True	0.25
ENSG00000100395	L3MBTL2	0.170098476152164	0.131922770903624	-0.0945037780634727	0.434700730367801	0.202863862282293	0.454024788564342	0.125550522679248	0.178389566050284	-0.247187650274104	0.498288695632601	0.489880981011915	0.721762622499139	0.0956354830229838	0.152754068598118	-0.2120333026556	0.403304268701568	0.534431109482686	0.760415565171296	0.170098476152164	0.131922770903624	-0.0945037780634727	0.434700730367801	0.202863862282293	0.454024788564342	NOT_SIGNIFICANT	True	True	0.25
ENSG00000237281	CATIP-AS2	0.422688166460248	0.32785387286047	-0.234900157511379	1.08027649043187	0.202905733907298	0.45402789420797	0.782540514690912	0.436697393916783	-0.129921981552561	1.69500301093438	0.0886799078255063	0.28028674892533	0.606394704061033	0.364032180048277	-0.126818753434797	1.33960816155686	0.102711463836065	0.335352319499196	0.422688166460248	0.32785387286047	-0.234900157511379	1.08027649043187	0.202905733907298	0.45402789420797	NOT_SIGNIFICANT	True	True	0.25
ENSG00000068308	OTUD5	0.135263269207047	0.104911933980635	-0.0751623763070088	0.345688914721102	0.202890151742284	0.45402789420797	0.106069640294988	0.145412431738352	-0.197764072241649	0.409903352831625	0.474408092790002	0.709516108714752	0.0309541915968466	0.118952548129995	-0.208633443432468	0.270541826626161	0.795879655308699	0.909429067345779	0.135263269207047	0.104911933980635	-0.0751623763070088	0.345688914721102	0.202890151742284	0.45402789420797	NOT_SIGNIFICANT	True	True	0.25
ENSG00000141076	UTP4	-0.198532634816823	0.15401108609393	-0.507438218557353	0.110372948923707	0.202967028155892	0.454119744791686	-0.259081236432639	0.148585951501552	-0.569545897093411	0.0513834242281325	0.0969738104383255	0.295884478473072	-0.133040024899907	0.174683223788054	-0.484877300558259	0.218797250758445	0.450270506112008	0.702077223744871	-0.198532634816823	0.15401108609393	-0.507438218557353	0.110372948923707	0.202967028155892	0.454119744791686	NOT_SIGNIFICANT	True	True	0.25
ENSG00000226453	LINC02542	-0.374493910724533	0.290526878665793	-0.957214137707648	0.208226316258582	0.202989028926875	0.454123670340096	-0.727717188528464	0.308136382220791	-1.37155636966677	-0.0838780073901533	0.0287329695130566	0.142445682420327	-0.499679710813654	0.338165826594847	-1.18079459162353	0.181435169996225	0.146480642822735	0.399406895336351	-0.374493910724533	0.290526878665793	-0.957214137707648	0.208226316258582	0.202989028926875	0.454123670340096	NOT_SIGNIFICANT	True	True	0.25
ENSG00000227480	CCDC148-AS1	-0.550970266359804	0.427533950074375	-1.40849051224699	0.306549979527382	0.203092368885148	0.454264243527509	0.336791059691339	0.491386754510908	-0.691983453670228	1.36556557305291	0.501410103298927	0.7287165533058	0.0248911089437366	0.438686985645992	-0.858687923715587	0.90847014160306	0.955003673048957	0.982191849175059	-0.550970266359804	0.427533950074375	-1.40849051224699	0.306549979527382	0.203092368885148	0.454264243527509	NOT_SIGNIFICANT	False	False	0.25
ENSG00000157303	SUSD3	0.53860619927336	0.417923756385156	-0.299638534917111	1.37685093346383	0.203075227044752	0.454264243527509							0.521395623725555	0.461670895474613	-0.408476327296041	1.45126757474715	0.264732162196821	0.543422407845201	0.53860619927336	0.417923756385156	-0.299638534917111	1.37685093346383	0.203075227044752	0.454264243527509	NOT_SIGNIFICANT	False	True	0.25
ENSG00000110422	HIPK3	-0.117182469962014	0.0909605655128261	-0.299625353131941	0.065260413207912	0.203244055210035	0.454558197064621	-0.159322183623694	0.102983439683162	-0.374502140623721	0.0558577733763322	0.137930984665923	0.363388148428842	-0.0822794130938692	0.0964262230281225	-0.27649577157717	0.111936945389432	0.398021791551037	0.662005086711182	-0.117182469962014	0.0909605655128261	-0.299625353131941	0.065260413207912	0.203244055210035	0.454558197064621	NOT_SIGNIFICANT	True	True	0.25
ENSG00000128915	ICE2	-0.174634490283305	0.135576306665074	-0.446564772796977	0.0972957922303664	0.203308889381235	0.454657865286252	-0.116090523940115	0.144479932623709	-0.417975815254769	0.185794767374539	0.431372855797119	0.67480024345563	-0.0667315214157995	0.145780103437291	-0.360353732675202	0.226890689843603	0.649333016862419	0.826440990431844	-0.174634490283305	0.135576306665074	-0.446564772796977	0.0972957922303664	0.203308889381235	0.454657865286252	NOT_SIGNIFICANT	True	True	0.25
ENSG00000198478	SH3BGRL2	0.141795730317283	0.110101018318716	-0.0790378485942183	0.362629309228783	0.203385135937101	0.454783032506148	0.121757599915527	0.0905868405215584	-0.067520137438824	0.311035337269878	0.194353968155813	0.438161379721371	0.208589057140146	0.11554379837666	-0.0241328629074639	0.441310977187755	0.077728616818003	0.287211940470151	0.141795730317283	0.110101018318716	-0.0790378485942183	0.362629309228783	0.203385135937101	0.454783032506148	NOT_SIGNIFICANT	True	True	0.25
ENSG00000255717	SNHG1	-0.186833975160159	0.145094198233118	-0.477854635680857	0.104186685360539	0.203452788414564	0.454843620466329	0.0334660942107619	0.176788056381719	-0.335925785564995	0.402857973986519	0.851814543230501	0.938571512405961	-0.171548008083251	0.167476462947095	-0.508869825155375	0.165773808988873	0.311167413589941	0.590659969373872	-0.186833975160159	0.145094198233118	-0.477854635680857	0.104186685360539	0.203452788414564	0.454843620466329	NOT_SIGNIFICANT	False	True	0.25
ENSG00000163466	ARPC2	0.155897158995713	0.121066072801701	-0.0869294247164117	0.398723742707838	0.203442601900406	0.454843620466329	-0.0119002523172417	0.108873821946257	-0.239387937685889	0.215587433051405	0.914079554512298	0.965464222028854	0.0596196345807348	0.137663022116277	-0.217653600993699	0.336892870155168	0.667024205585356	0.836136765851361	0.155897158995713	0.121066072801701	-0.0869294247164117	0.398723742707838	0.203442601900406	0.454843620466329	NOT_SIGNIFICANT	False	True	0.25
ENSG00000144057	ST6GAL2	0.644586691270823	0.500778801383678	-0.359843391586733	1.64901677412838	0.203627465619896	0.455188763589222							0.454813674114041	0.539540097330949	-0.631898111006708	1.54152545923479	0.403709473272743	0.66747725497575	0.644586691270823	0.500778801383678	-0.359843391586733	1.64901677412838	0.203627465619896	0.455188763589222	NOT_SIGNIFICANT	False	True	0.25
ENSG00000148773	MKI67	0.665037662258831	0.516803541176207	-0.371533818503563	1.70160914302123	0.20374499950217	0.45538872829048													0.665037662258831	0.516803541176207	-0.371533818503563	1.70160914302123	0.20374499950217	0.45538872829048	NOT_SIGNIFICANT	False	False	0.25
ENSG00000106034	CPED1	-0.327873653849234	0.254799150571065	-0.838933489475237	0.183186181776768	0.203757524615393	0.45538872829048	-0.246320903294099	0.199171011145346	-0.662481110661059	0.169839304072861	0.230882335301988	0.480918498348444	-0.508079274310707	0.266111806536865	-1.04406693816361	0.027908389542199	0.062620587326316	0.253521808208274	-0.327873653849234	0.254799150571065	-0.838933489475237	0.183186181776768	0.203757524615393	0.45538872829048	NOT_SIGNIFICANT	True	True	0.25
